Concessionaria;mes_ano;Sentido;Praca;Categoria;Tipo_de_veiculo;Volume_total
AUTOPISTA FERNÃO DIAS;01-08-2014;Decrescente;Praça 03 BR-381/MG km 902,63;Categoria 6;Comercial;10792
AUTOPISTA FERNÃO DIAS;01-09-2014;Crescente;Praça 03 BR-381/MG km 902,63;Categoria 6;Comercial;11510
AUTOPISTA FERNÃO DIAS;01-09-2014;Decrescente;Praça 03 BR-381/MG km 902,63;Categoria 6;Comercial;11004
AUTOPISTA FERNÃO DIAS;01-10-2014;Crescente;Praça 03 BR-381/MG km 902,63;Categoria 6;Comercial;11570
AUTOPISTA FERNÃO DIAS;01-10-2014;Decrescente;Praça 03 BR-381/MG km 902,63;Categoria 6;Comercial;10948
AUTOPISTA FERNÃO DIAS;01-11-2014;Crescente;Praça 03 BR-381/MG km 902,63;Categoria 6;Comercial;11337
AUTOPISTA FERNÃO DIAS;01-11-2014;Decrescente;Praça 03 BR-381/MG km 902,63;Categoria 6;Comercial;10798
AUTOPISTA FERNÃO DIAS;01-12-2014;Crescente;Praça 03 BR-381/MG km 902,63;Categoria 6;Comercial;11834
AUTOPISTA FERNÃO DIAS;01-12-2014;Decrescente;Praça 03 BR-381/MG km 902,63;Categoria 6;Comercial;10990
AUTOPISTA FERNÃO DIAS;01-01-2014;Crescente;Praça 03 BR-381/MG km 902,63;Categoria 7;Comercial;26555
AUTOPISTA FERNÃO DIAS;01-01-2014;Decrescente;Praça 03 BR-381/MG km 902,63;Categoria 7;Comercial;26547
AUTOPISTA FERNÃO DIAS;01-02-2014;Crescente;Praça 03 BR-381/MG km 902,63;Categoria 7;Comercial;27927
AUTOPISTA FERNÃO DIAS;01-02-2014;Decrescente;Praça 03 BR-381/MG km 902,63;Categoria 7;Comercial;27631
AUTOPISTA FERNÃO DIAS;01-03-2014;Crescente;Praça 03 BR-381/MG km 902,63;Categoria 7;Comercial;28476
AUTOPISTA FERNÃO DIAS;01-03-2014;Decrescente;Praça 03 BR-381/MG km 902,63;Categoria 7;Comercial;28751
AUTOPISTA FERNÃO DIAS;01-04-2014;Crescente;Praça 03 BR-381/MG km 902,63;Categoria 7;Comercial;27755
AUTOPISTA FERNÃO DIAS;01-04-2014;Decrescente;Praça 03 BR-381/MG km 902,63;Categoria 7;Comercial;27763
AUTOPISTA FERNÃO DIAS;01-05-2014;Crescente;Praça 03 BR-381/MG km 902,63;Categoria 7;Comercial;29056
AUTOPISTA FERNÃO DIAS;01-05-2014;Decrescente;Praça 03 BR-381/MG km 902,63;Categoria 7;Comercial;29422
AUTOPISTA FERNÃO DIAS;01-06-2014;Crescente;Praça 03 BR-381/MG km 902,63;Categoria 7;Comercial;25494
AUTOPISTA FERNÃO DIAS;01-06-2014;Decrescente;Praça 03 BR-381/MG km 902,63;Categoria 7;Comercial;24830
AUTOPISTA FERNÃO DIAS;01-07-2014;Crescente;Praça 03 BR-381/MG km 902,63;Categoria 7;Comercial;27826
AUTOPISTA FERNÃO DIAS;01-07-2014;Decrescente;Praça 03 BR-381/MG km 902,63;Categoria 7;Comercial;27538
AUTOPISTA FERNÃO DIAS;01-08-2014;Crescente;Praça 03 BR-381/MG km 902,63;Categoria 7;Comercial;28906
AUTOPISTA FERNÃO DIAS;01-08-2014;Decrescente;Praça 03 BR-381/MG km 902,63;Categoria 7;Comercial;29256
AUTOPISTA FERNÃO DIAS;01-09-2014;Crescente;Praça 03 BR-381/MG km 902,63;Categoria 7;Comercial;29400
AUTOPISTA FERNÃO DIAS;01-09-2014;Decrescente;Praça 03 BR-381/MG km 902,63;Categoria 7;Comercial;29259
AUTOPISTA FERNÃO DIAS;01-10-2014;Crescente;Praça 03 BR-381/MG km 902,63;Categoria 7;Comercial;30735
AUTOPISTA FERNÃO DIAS;01-10-2014;Decrescente;Praça 03 BR-381/MG km 902,63;Categoria 7;Comercial;30751
AUTOPISTA FERNÃO DIAS;01-11-2014;Crescente;Praça 03 BR-381/MG km 902,63;Categoria 7;Comercial;28879
AUTOPISTA FERNÃO DIAS;01-11-2014;Decrescente;Praça 03 BR-381/MG km 902,63;Categoria 7;Comercial;29065
AUTOPISTA FERNÃO DIAS;01-12-2014;Crescente;Praça 03 BR-381/MG km 902,63;Categoria 7;Comercial;26232
AUTOPISTA FERNÃO DIAS;01-12-2014;Decrescente;Praça 03 BR-381/MG km 902,63;Categoria 7;Comercial;25135
AUTOPISTA FERNÃO DIAS;01-01-2014;Crescente;Praça 03 BR-381/MG km 902,63;Categoria 8;Comercial;32009
AUTOPISTA FERNÃO DIAS;01-01-2014;Decrescente;Praça 03 BR-381/MG km 902,63;Categoria 8;Comercial;30429
AUTOPISTA FERNÃO DIAS;01-02-2014;Crescente;Praça 03 BR-381/MG km 902,63;Categoria 8;Comercial;32841
AUTOPISTA FERNÃO DIAS;01-02-2014;Decrescente;Praça 03 BR-381/MG km 902,63;Categoria 8;Comercial;30707
AUTOPISTA FERNÃO DIAS;01-03-2014;Crescente;Praça 03 BR-381/MG km 902,63;Categoria 8;Comercial;33141
AUTOPISTA FERNÃO DIAS;01-03-2014;Decrescente;Praça 03 BR-381/MG km 902,63;Categoria 8;Comercial;32049
AUTOPISTA FERNÃO DIAS;01-04-2014;Crescente;Praça 03 BR-381/MG km 902,63;Categoria 8;Comercial;33435
AUTOPISTA FERNÃO DIAS;01-04-2014;Decrescente;Praça 03 BR-381/MG km 902,63;Categoria 8;Comercial;31618
AUTOPISTA FERNÃO DIAS;01-05-2014;Crescente;Praça 03 BR-381/MG km 902,63;Categoria 8;Comercial;35041
AUTOPISTA FERNÃO DIAS;01-05-2014;Decrescente;Praça 03 BR-381/MG km 902,63;Categoria 8;Comercial;33877
AUTOPISTA FERNÃO DIAS;01-06-2014;Crescente;Praça 03 BR-381/MG km 902,63;Categoria 8;Comercial;30841
AUTOPISTA FERNÃO DIAS;01-06-2014;Decrescente;Praça 03 BR-381/MG km 902,63;Categoria 8;Comercial;29181
AUTOPISTA FERNÃO DIAS;01-07-2014;Crescente;Praça 03 BR-381/MG km 902,63;Categoria 8;Comercial;33407
AUTOPISTA FERNÃO DIAS;01-07-2014;Decrescente;Praça 03 BR-381/MG km 902,63;Categoria 8;Comercial;31868
AUTOPISTA FERNÃO DIAS;01-08-2014;Crescente;Praça 03 BR-381/MG km 902,63;Categoria 8;Comercial;34664
AUTOPISTA FERNÃO DIAS;01-08-2014;Decrescente;Praça 03 BR-381/MG km 902,63;Categoria 8;Comercial;33763
AUTOPISTA FERNÃO DIAS;01-09-2014;Crescente;Praça 03 BR-381/MG km 902,63;Categoria 8;Comercial;36214
AUTOPISTA FERNÃO DIAS;01-09-2014;Decrescente;Praça 03 BR-381/MG km 902,63;Categoria 8;Comercial;34165
AUTOPISTA FERNÃO DIAS;01-10-2014;Crescente;Praça 03 BR-381/MG km 902,63;Categoria 8;Comercial;38128
AUTOPISTA FERNÃO DIAS;01-10-2014;Decrescente;Praça 03 BR-381/MG km 902,63;Categoria 8;Comercial;36286
AUTOPISTA FERNÃO DIAS;01-11-2014;Crescente;Praça 03 BR-381/MG km 902,63;Categoria 8;Comercial;36153
AUTOPISTA FERNÃO DIAS;01-11-2014;Decrescente;Praça 03 BR-381/MG km 902,63;Categoria 8;Comercial;34490
AUTOPISTA FERNÃO DIAS;01-12-2014;Crescente;Praça 03 BR-381/MG km 902,63;Categoria 8;Comercial;33793
AUTOPISTA FERNÃO DIAS;01-12-2014;Decrescente;Praça 03 BR-381/MG km 902,63;Categoria 8;Comercial;30437
AUTOPISTA FERNÃO DIAS;01-01-2014;Crescente;Praça 03 BR-381/MG km 902,63;Categoria 9;Moto;6906
AUTOPISTA FERNÃO DIAS;01-01-2014;Decrescente;Praça 03 BR-381/MG km 902,63;Categoria 9;Moto;6295
AUTOPISTA FERNÃO DIAS;01-02-2014;Crescente;Praça 03 BR-381/MG km 902,63;Categoria 9;Moto;5580
AUTOPISTA FERNÃO DIAS;01-02-2014;Decrescente;Praça 03 BR-381/MG km 902,63;Categoria 9;Moto;5639
AUTOPISTA FERNÃO DIAS;01-03-2014;Crescente;Praça 03 BR-381/MG km 902,63;Categoria 9;Moto;6141
AUTOPISTA FERNÃO DIAS;01-03-2014;Decrescente;Praça 03 BR-381/MG km 902,63;Categoria 9;Moto;6021
AUTOPISTA FERNÃO DIAS;01-04-2014;Crescente;Praça 03 BR-381/MG km 902,63;Categoria 9;Moto;5943
AUTOPISTA FERNÃO DIAS;01-04-2014;Decrescente;Praça 03 BR-381/MG km 902,63;Categoria 9;Moto;6050
AUTOPISTA FERNÃO DIAS;01-05-2014;Crescente;Praça 03 BR-381/MG km 902,63;Categoria 9;Moto;5371
AUTOPISTA FERNÃO DIAS;01-05-2014;Decrescente;Praça 03 BR-381/MG km 902,63;Categoria 9;Moto;5567
AUTOPISTA FERNÃO DIAS;01-06-2014;Crescente;Praça 03 BR-381/MG km 902,63;Categoria 9;Moto;6723
AUTOPISTA FERNÃO DIAS;01-06-2014;Decrescente;Praça 03 BR-381/MG km 902,63;Categoria 9;Moto;6621
AUTOPISTA FERNÃO DIAS;01-07-2014;Crescente;Praça 03 BR-381/MG km 902,63;Categoria 9;Moto;4908
AUTOPISTA FERNÃO DIAS;01-07-2014;Decrescente;Praça 03 BR-381/MG km 902,63;Categoria 9;Moto;4981
AUTOPISTA FERNÃO DIAS;01-08-2014;Crescente;Praça 03 BR-381/MG km 902,63;Categoria 9;Moto;5623
AUTOPISTA FERNÃO DIAS;01-08-2014;Decrescente;Praça 03 BR-381/MG km 902,63;Categoria 9;Moto;5713
AUTOPISTA FERNÃO DIAS;01-09-2014;Crescente;Praça 03 BR-381/MG km 902,63;Categoria 9;Moto;5542
AUTOPISTA FERNÃO DIAS;01-09-2014;Decrescente;Praça 03 BR-381/MG km 902,63;Categoria 9;Moto;5522
AUTOPISTA FERNÃO DIAS;01-10-2014;Crescente;Praça 03 BR-381/MG km 902,63;Categoria 9;Moto;5820
AUTOPISTA FERNÃO DIAS;01-10-2014;Decrescente;Praça 03 BR-381/MG km 902,63;Categoria 9;Moto;5887
AUTOPISTA FERNÃO DIAS;01-11-2014;Crescente;Praça 03 BR-381/MG km 902,63;Categoria 9;Moto;5233
AUTOPISTA FERNÃO DIAS;01-11-2014;Decrescente;Praça 03 BR-381/MG km 902,63;Categoria 9;Moto;5251
AUTOPISTA FERNÃO DIAS;01-12-2014;Crescente;Praça 03 BR-381/MG km 902,63;Categoria 9;Moto;5362
AUTOPISTA FERNÃO DIAS;01-12-2014;Decrescente;Praça 03 BR-381/MG km 902,63;Categoria 9;Moto;6261
AUTOPISTA FERNÃO DIAS;01-01-2014;Crescente;Praça 03 BR-381/MG km 902,63;Outros;Comercial;10709
AUTOPISTA FERNÃO DIAS;01-01-2014;Decrescente;Praça 03 BR-381/MG km 902,63;Outros;Comercial;10743
AUTOPISTA FERNÃO DIAS;01-02-2014;Crescente;Praça 03 BR-381/MG km 902,63;Outros;Comercial;11097
AUTOPISTA FERNÃO DIAS;01-02-2014;Decrescente;Praça 03 BR-381/MG km 902,63;Outros;Comercial;11114
AUTOPISTA FERNÃO DIAS;01-03-2014;Crescente;Praça 03 BR-381/MG km 902,63;Outros;Comercial;11809
AUTOPISTA FERNÃO DIAS;01-03-2014;Decrescente;Praça 03 BR-381/MG km 902,63;Outros;Comercial;12043
AUTOPISTA FERNÃO DIAS;01-04-2014;Crescente;Praça 03 BR-381/MG km 902,63;Outros;Comercial;11519
AUTOPISTA FERNÃO DIAS;01-04-2014;Decrescente;Praça 03 BR-381/MG km 902,63;Outros;Comercial;11580
AUTOPISTA FERNÃO DIAS;01-05-2014;Crescente;Praça 03 BR-381/MG km 902,63;Outros;Comercial;12696
AUTOPISTA FERNÃO DIAS;01-05-2014;Decrescente;Praça 03 BR-381/MG km 902,63;Outros;Comercial;12625
AUTOPISTA FERNÃO DIAS;01-06-2014;Crescente;Praça 03 BR-381/MG km 902,63;Outros;Comercial;10826
AUTOPISTA FERNÃO DIAS;01-06-2014;Decrescente;Praça 03 BR-381/MG km 902,63;Outros;Comercial;10936
AUTOPISTA FERNÃO DIAS;01-07-2014;Crescente;Praça 03 BR-381/MG km 902,63;Outros;Comercial;11279
AUTOPISTA FERNÃO DIAS;01-07-2014;Decrescente;Praça 03 BR-381/MG km 902,63;Outros;Comercial;11893
AUTOPISTA FERNÃO DIAS;01-08-2014;Crescente;Praça 03 BR-381/MG km 902,63;Outros;Comercial;11971
AUTOPISTA FERNÃO DIAS;01-08-2014;Decrescente;Praça 03 BR-381/MG km 902,63;Outros;Comercial;12474
AUTOPISTA FERNÃO DIAS;01-09-2014;Crescente;Praça 03 BR-381/MG km 902,63;Outros;Comercial;12706
AUTOPISTA FERNÃO DIAS;01-09-2014;Decrescente;Praça 03 BR-381/MG km 902,63;Outros;Comercial;12232
AUTOPISTA FERNÃO DIAS;01-10-2014;Crescente;Praça 03 BR-381/MG km 902,63;Outros;Comercial;12956
AUTOPISTA FERNÃO DIAS;01-10-2014;Decrescente;Praça 03 BR-381/MG km 902,63;Outros;Comercial;13281
AUTOPISTA FERNÃO DIAS;01-11-2014;Crescente;Praça 03 BR-381/MG km 902,63;Outros;Comercial;11861
AUTOPISTA FERNÃO DIAS;01-11-2014;Decrescente;Praça 03 BR-381/MG km 902,63;Outros;Comercial;12113
AUTOPISTA FERNÃO DIAS;01-12-2014;Crescente;Praça 03 BR-381/MG km 902,63;Outros;Comercial;10398
AUTOPISTA FERNÃO DIAS;01-12-2014;Decrescente;Praça 03 BR-381/MG km 902,63;Outros;Comercial;10128
AUTOPISTA FERNÃO DIAS;01-01-2014;Crescente;Praça 04 BR-381/MG km 804,88;Categoria 1;Passeio;207518
AUTOPISTA FERNÃO DIAS;01-01-2014;Decrescente;Praça 04 BR-381/MG km 804,88;Categoria 1;Passeio;154834
AUTOPISTA FERNÃO DIAS;01-02-2014;Crescente;Praça 04 BR-381/MG km 804,88;Categoria 1;Passeio;113691
AUTOPISTA FERNÃO DIAS;01-02-2014;Decrescente;Praça 04 BR-381/MG km 804,88;Categoria 1;Passeio;116481
AUTOPISTA FERNÃO DIAS;01-03-2014;Crescente;Praça 04 BR-381/MG km 804,88;Categoria 1;Passeio;136109
AUTOPISTA FERNÃO DIAS;01-03-2014;Decrescente;Praça 04 BR-381/MG km 804,88;Categoria 1;Passeio;132090
AUTOPISTA FERNÃO DIAS;01-04-2014;Crescente;Praça 04 BR-381/MG km 804,88;Categoria 1;Passeio;140441
AUTOPISTA FERNÃO DIAS;01-04-2014;Decrescente;Praça 04 BR-381/MG km 804,88;Categoria 1;Passeio;143814
AUTOPISTA FERNÃO DIAS;01-05-2014;Crescente;Praça 04 BR-381/MG km 804,88;Categoria 1;Passeio;122455
AUTOPISTA FERNÃO DIAS;01-05-2014;Decrescente;Praça 04 BR-381/MG km 804,88;Categoria 1;Passeio;126271
AUTOPISTA FERNÃO DIAS;01-06-2014;Crescente;Praça 04 BR-381/MG km 804,88;Categoria 1;Passeio;137605
AUTOPISTA FERNÃO DIAS;01-06-2014;Decrescente;Praça 04 BR-381/MG km 804,88;Categoria 1;Passeio;159263
AUTOPISTA FERNÃO DIAS;01-07-2014;Crescente;Praça 04 BR-381/MG km 804,88;Categoria 1;Passeio;157601
AUTOPISTA FERNÃO DIAS;01-07-2014;Decrescente;Praça 04 BR-381/MG km 804,88;Categoria 1;Passeio;143416
AUTOPISTA FERNÃO DIAS;01-08-2014;Crescente;Praça 04 BR-381/MG km 804,88;Categoria 1;Passeio;131672
AUTOPISTA FERNÃO DIAS;01-08-2014;Decrescente;Praça 04 BR-381/MG km 804,88;Categoria 1;Passeio;132356
AUTOPISTA FERNÃO DIAS;01-09-2014;Crescente;Praça 04 BR-381/MG km 804,88;Categoria 1;Passeio;125102
AUTOPISTA FERNÃO DIAS;01-09-2014;Decrescente;Praça 04 BR-381/MG km 804,88;Categoria 1;Passeio;126641
AUTOPISTA FERNÃO DIAS;01-10-2014;Crescente;Praça 04 BR-381/MG km 804,88;Categoria 1;Passeio;130361
AUTOPISTA FERNÃO DIAS;01-10-2014;Decrescente;Praça 04 BR-381/MG km 804,88;Categoria 1;Passeio;132411
AUTOPISTA FERNÃO DIAS;01-11-2014;Crescente;Praça 04 BR-381/MG km 804,88;Categoria 1;Passeio;124938
AUTOPISTA FERNÃO DIAS;01-11-2014;Decrescente;Praça 04 BR-381/MG km 804,88;Categoria 1;Passeio;126633
AUTOPISTA FERNÃO DIAS;01-12-2014;Crescente;Praça 04 BR-381/MG km 804,88;Categoria 1;Passeio;156201
AUTOPISTA FERNÃO DIAS;01-12-2014;Decrescente;Praça 04 BR-381/MG km 804,88;Categoria 1;Passeio;233109
AUTOPISTA FERNÃO DIAS;01-01-2014;Crescente;Praça 04 BR-381/MG km 804,88;Categoria 2;Comercial;18811
AUTOPISTA FERNÃO DIAS;01-01-2014;Decrescente;Praça 04 BR-381/MG km 804,88;Categoria 2;Comercial;18962
AUTOPISTA FERNÃO DIAS;01-02-2014;Crescente;Praça 04 BR-381/MG km 804,88;Categoria 2;Comercial;17533
AUTOPISTA FERNÃO DIAS;01-02-2014;Decrescente;Praça 04 BR-381/MG km 804,88;Categoria 2;Comercial;18099
AUTOPISTA FERNÃO DIAS;01-03-2014;Crescente;Praça 04 BR-381/MG km 804,88;Categoria 2;Comercial;18128
AUTOPISTA FERNÃO DIAS;01-03-2014;Decrescente;Praça 04 BR-381/MG km 804,88;Categoria 2;Comercial;18454
AUTOPISTA FERNÃO DIAS;01-04-2014;Crescente;Praça 04 BR-381/MG km 804,88;Categoria 2;Comercial;18383
AUTOPISTA FERNÃO DIAS;01-04-2014;Decrescente;Praça 04 BR-381/MG km 804,88;Categoria 2;Comercial;18795
AUTOPISTA FERNÃO DIAS;01-05-2014;Crescente;Praça 04 BR-381/MG km 804,88;Categoria 2;Comercial;18652
AUTOPISTA FERNÃO DIAS;01-05-2014;Decrescente;Praça 04 BR-381/MG km 804,88;Categoria 2;Comercial;19294
AUTOPISTA FERNÃO DIAS;01-06-2014;Crescente;Praça 04 BR-381/MG km 804,88;Categoria 2;Comercial;17294
AUTOPISTA FERNÃO DIAS;01-06-2014;Decrescente;Praça 04 BR-381/MG km 804,88;Categoria 2;Comercial;17907
AUTOPISTA FERNÃO DIAS;01-07-2014;Crescente;Praça 04 BR-381/MG km 804,88;Categoria 2;Comercial;18783
AUTOPISTA FERNÃO DIAS;01-07-2014;Decrescente;Praça 04 BR-381/MG km 804,88;Categoria 2;Comercial;19458
AUTOPISTA FERNÃO DIAS;01-08-2014;Crescente;Praça 04 BR-381/MG km 804,88;Categoria 2;Comercial;18721
AUTOPISTA FERNÃO DIAS;01-08-2014;Decrescente;Praça 04 BR-381/MG km 804,88;Categoria 2;Comercial;19181
AUTOPISTA FERNÃO DIAS;01-09-2014;Crescente;Praça 04 BR-381/MG km 804,88;Categoria 2;Comercial;18965
AUTOPISTA FERNÃO DIAS;01-09-2014;Decrescente;Praça 04 BR-381/MG km 804,88;Categoria 2;Comercial;19438
AUTOPISTA FERNÃO DIAS;01-10-2014;Crescente;Praça 04 BR-381/MG km 804,88;Categoria 2;Comercial;19437
AUTOPISTA FERNÃO DIAS;01-10-2014;Decrescente;Praça 04 BR-381/MG km 804,88;Categoria 2;Comercial;19954
AUTOPISTA FERNÃO DIAS;01-11-2014;Crescente;Praça 04 BR-381/MG km 804,88;Categoria 2;Comercial;18576
AUTOPISTA FERNÃO DIAS;01-11-2014;Decrescente;Praça 04 BR-381/MG km 804,88;Categoria 2;Comercial;18942
AUTOPISTA FERNÃO DIAS;01-12-2014;Crescente;Praça 04 BR-381/MG km 804,88;Categoria 2;Comercial;19424
AUTOPISTA FERNÃO DIAS;01-12-2014;Decrescente;Praça 04 BR-381/MG km 804,88;Categoria 2;Comercial;20085
AUTOPISTA FERNÃO DIAS;01-01-2014;Crescente;Praça 04 BR-381/MG km 804,88;Categoria 3;Passeio;1180
AUTOPISTA FERNÃO DIAS;01-01-2014;Decrescente;Praça 04 BR-381/MG km 804,88;Categoria 3;Passeio;1028
AUTOPISTA FERNÃO DIAS;01-02-2014;Crescente;Praça 04 BR-381/MG km 804,88;Categoria 3;Passeio;775
AUTOPISTA FERNÃO DIAS;01-02-2014;Decrescente;Praça 04 BR-381/MG km 804,88;Categoria 3;Passeio;839
AUTOPISTA FERNÃO DIAS;01-03-2014;Crescente;Praça 04 BR-381/MG km 804,88;Categoria 3;Passeio;805
AUTOPISTA FERNÃO DIAS;01-03-2014;Decrescente;Praça 04 BR-381/MG km 804,88;Categoria 3;Passeio;839
AUTOPISTA FERNÃO DIAS;01-04-2014;Crescente;Praça 04 BR-381/MG km 804,88;Categoria 3;Passeio;836
AUTOPISTA FERNÃO DIAS;01-04-2014;Decrescente;Praça 04 BR-381/MG km 804,88;Categoria 3;Passeio;877
AUTOPISTA FERNÃO DIAS;01-05-2014;Crescente;Praça 04 BR-381/MG km 804,88;Categoria 3;Passeio;818
AUTOPISTA FERNÃO DIAS;01-05-2014;Decrescente;Praça 04 BR-381/MG km 804,88;Categoria 3;Passeio;924
AUTOPISTA FERNÃO DIAS;01-06-2014;Crescente;Praça 04 BR-381/MG km 804,88;Categoria 3;Passeio;979
AUTOPISTA FERNÃO DIAS;01-06-2014;Decrescente;Praça 04 BR-381/MG km 804,88;Categoria 3;Passeio;1031
AUTOPISTA FERNÃO DIAS;01-07-2014;Crescente;Praça 04 BR-381/MG km 804,88;Categoria 3;Passeio;976
AUTOPISTA FERNÃO DIAS;01-07-2014;Decrescente;Praça 04 BR-381/MG km 804,88;Categoria 3;Passeio;911
AUTOPISTA FERNÃO DIAS;01-08-2014;Crescente;Praça 04 BR-381/MG km 804,88;Categoria 3;Passeio;775
AUTOPISTA FERNÃO DIAS;01-08-2014;Decrescente;Praça 04 BR-381/MG km 804,88;Categoria 3;Passeio;811
AUTOPISTA FERNÃO DIAS;01-09-2014;Crescente;Praça 04 BR-381/MG km 804,88;Categoria 3;Passeio;837
AUTOPISTA FERNÃO DIAS;01-09-2014;Decrescente;Praça 04 BR-381/MG km 804,88;Categoria 3;Passeio;837
AUTOPISTA FERNÃO DIAS;01-10-2014;Crescente;Praça 04 BR-381/MG km 804,88;Categoria 3;Passeio;847
AUTOPISTA FERNÃO DIAS;01-10-2014;Decrescente;Praça 04 BR-381/MG km 804,88;Categoria 3;Passeio;874
AUTOPISTA FERNÃO DIAS;01-11-2014;Crescente;Praça 04 BR-381/MG km 804,88;Categoria 3;Passeio;805
AUTOPISTA FERNÃO DIAS;01-11-2014;Decrescente;Praça 04 BR-381/MG km 804,88;Categoria 3;Passeio;845
AUTOPISTA FERNÃO DIAS;01-12-2014;Crescente;Praça 04 BR-381/MG km 804,88;Categoria 3;Passeio;1115
AUTOPISTA FERNÃO DIAS;01-12-2014;Decrescente;Praça 04 BR-381/MG km 804,88;Categoria 3;Passeio;1413
AUTOPISTA FERNÃO DIAS;01-01-2014;Crescente;Praça 04 BR-381/MG km 804,88;Categoria 4;Comercial;42555
AUTOPISTA FERNÃO DIAS;01-01-2014;Decrescente;Praça 04 BR-381/MG km 804,88;Categoria 4;Comercial;43674
AUTOPISTA FERNÃO DIAS;01-02-2014;Crescente;Praça 04 BR-381/MG km 804,88;Categoria 4;Comercial;41729
AUTOPISTA FERNÃO DIAS;01-02-2014;Decrescente;Praça 04 BR-381/MG km 804,88;Categoria 4;Comercial;43261
AUTOPISTA FERNÃO DIAS;01-03-2014;Crescente;Praça 04 BR-381/MG km 804,88;Categoria 4;Comercial;41884
AUTOPISTA FERNÃO DIAS;01-03-2014;Decrescente;Praça 04 BR-381/MG km 804,88;Categoria 4;Comercial;42892
AUTOPISTA FERNÃO DIAS;01-04-2014;Crescente;Praça 04 BR-381/MG km 804,88;Categoria 4;Comercial;41201
AUTOPISTA FERNÃO DIAS;01-04-2014;Decrescente;Praça 04 BR-381/MG km 804,88;Categoria 4;Comercial;42313
AUTOPISTA FERNÃO DIAS;01-05-2014;Crescente;Praça 04 BR-381/MG km 804,88;Categoria 4;Comercial;43112
AUTOPISTA FERNÃO DIAS;01-05-2014;Decrescente;Praça 04 BR-381/MG km 804,88;Categoria 4;Comercial;44687
AUTOPISTA FERNÃO DIAS;01-06-2014;Crescente;Praça 04 BR-381/MG km 804,88;Categoria 4;Comercial;39813
AUTOPISTA FERNÃO DIAS;01-06-2014;Decrescente;Praça 04 BR-381/MG km 804,88;Categoria 4;Comercial;40034
AUTOPISTA FERNÃO DIAS;01-07-2014;Crescente;Praça 04 BR-381/MG km 804,88;Categoria 4;Comercial;44232
AUTOPISTA FERNÃO DIAS;01-07-2014;Decrescente;Praça 04 BR-381/MG km 804,88;Categoria 4;Comercial;45323
AUTOPISTA FERNÃO DIAS;01-08-2014;Crescente;Praça 04 BR-381/MG km 804,88;Categoria 4;Comercial;45141
AUTOPISTA FERNÃO DIAS;01-08-2014;Decrescente;Praça 04 BR-381/MG km 804,88;Categoria 4;Comercial;46052
AUTOPISTA FERNÃO DIAS;01-09-2014;Crescente;Praça 04 BR-381/MG km 804,88;Categoria 4;Comercial;44873
AUTOPISTA FERNÃO DIAS;01-09-2014;Decrescente;Praça 04 BR-381/MG km 804,88;Categoria 4;Comercial;45594
AUTOPISTA FERNÃO DIAS;01-10-2014;Crescente;Praça 04 BR-381/MG km 804,88;Categoria 4;Comercial;46475
AUTOPISTA FERNÃO DIAS;01-10-2014;Decrescente;Praça 04 BR-381/MG km 804,88;Categoria 4;Comercial;47095
AUTOPISTA FERNÃO DIAS;01-11-2014;Crescente;Praça 04 BR-381/MG km 804,88;Categoria 4;Comercial;43538
AUTOPISTA FERNÃO DIAS;01-11-2014;Decrescente;Praça 04 BR-381/MG km 804,88;Categoria 4;Comercial;44677
AUTOPISTA FERNÃO DIAS;01-12-2014;Crescente;Praça 04 BR-381/MG km 804,88;Categoria 4;Comercial;41014
AUTOPISTA FERNÃO DIAS;01-12-2014;Decrescente;Praça 04 BR-381/MG km 804,88;Categoria 4;Comercial;41348
AUTOPISTA FERNÃO DIAS;01-01-2014;Crescente;Praça 04 BR-381/MG km 804,88;Categoria 5;Passeio;114
AUTOPISTA FERNÃO DIAS;01-01-2014;Decrescente;Praça 04 BR-381/MG km 804,88;Categoria 5;Passeio;99
AUTOPISTA FERNÃO DIAS;01-02-2014;Crescente;Praça 04 BR-381/MG km 804,88;Categoria 5;Passeio;86
AUTOPISTA FERNÃO DIAS;01-02-2014;Decrescente;Praça 04 BR-381/MG km 804,88;Categoria 5;Passeio;82
AUTOPISTA FERNÃO DIAS;01-03-2014;Crescente;Praça 04 BR-381/MG km 804,88;Categoria 5;Passeio;102
AUTOPISTA FERNÃO DIAS;01-03-2014;Decrescente;Praça 04 BR-381/MG km 804,88;Categoria 5;Passeio;89
AUTOPISTA FERNÃO DIAS;01-04-2014;Crescente;Praça 04 BR-381/MG km 804,88;Categoria 5;Passeio;122
AUTOPISTA FERNÃO DIAS;01-04-2014;Decrescente;Praça 04 BR-381/MG km 804,88;Categoria 5;Passeio;112
AUTOPISTA FERNÃO DIAS;01-05-2014;Crescente;Praça 04 BR-381/MG km 804,88;Categoria 5;Passeio;115
AUTOPISTA FERNÃO DIAS;01-05-2014;Decrescente;Praça 04 BR-381/MG km 804,88;Categoria 5;Passeio;110
AUTOPISTA FERNÃO DIAS;01-06-2014;Crescente;Praça 04 BR-381/MG km 804,88;Categoria 5;Passeio;125
AUTOPISTA FERNÃO DIAS;01-06-2014;Decrescente;Praça 04 BR-381/MG km 804,88;Categoria 5;Passeio;118
AUTOPISTA FERNÃO DIAS;01-07-2014;Crescente;Praça 04 BR-381/MG km 804,88;Categoria 5;Passeio;139
AUTOPISTA FERNÃO DIAS;01-07-2014;Decrescente;Praça 04 BR-381/MG km 804,88;Categoria 5;Passeio;128
